Fecha,ID,Gradient Clip Val,Hidden Size,Dropout,Hidden Continuous Size,Attention Head Size,Learning Rate,Loss Function,Epochs,Val Loss,Test MAE,Test MAPE,Test RMSE,Training Time (s)
2024-11-16 11:25:59,34,0.03,16,0.3,128,8,0.03,QuantileLoss,50,11.94006633758545,97.58741917013963,0.01848003810761019,112.43930783199369,1450.807915
2024-11-16 11:50:01,35,0.01,16,0.3,64,8,0.01,QuantileLoss,50,65.1867904663086,115.3720564894944,0.02192499520479644,132.79510932311644,1438.464644
2024-11-16 12:13:56,36,0.01,8,0.3,16,16,0.03,QuantileLoss,50,22.35409164428711,129.32302733341794,0.024456839902992352,153.78475819845812,1431.590423
2024-11-16 12:39:36,37,0.01,32,0.2,64,16,0.01,QuantileLoss,50,69.84063720703125,150.81643876068983,0.02892076957748477,166.87664988625826,1536.603332
2024-11-16 13:04:31,38,0.05,16,0.2,64,16,0.005,QuantileLoss,50,76.08709716796875,133.41400684927106,0.025432909144988445,146.868801410972,1491.562112
2024-11-16 13:28:55,39,0.05,16,0.2,128,4,0.03,QuantileLoss,50,16.35526466369629,243.70229437561528,0.046535441299550555,262.68930273557027,1459.741732
2024-11-16 13:53:20,40,0.03,32,0.2,128,4,0.01,QuantileLoss,50,68.64910888671875,136.1235486841035,0.02590790901713926,155.0905805822495,1461.745355
2024-11-16 14:22:17,41,0.05,16,0.3,64,4,0.03,QuantileLoss,50,37.80400085449219,235.07637837170273,0.0448475267633774,253.77660471983248,1731.227357
2024-11-16 14:42:35,42,0.01,16,0.3,16,4,0.01,QuantileLoss,50,84.20271301269531,195.69881287375676,0.037405421262487,204.58660443444248,1214.639401
2024-11-16 15:22:04,45,0.01,16,0.2,64,16,0.03,QuantileLoss,50,65.666259765625,116.90765441753786,0.022273157520715067,137.61538871379156,1419.378097
2024-11-16 15:40:51,46,0.05,16,0.2,16,8,0.005,QuantileLoss,50,112.7997055053711,140.47127189325792,0.026796506051202915,160.58640546856722,1124.396485
2024-11-16 16:04:42,47,0.05,32,0.2,16,16,0.005,QuantileLoss,50,71.11084747314453,152.35735171503606,0.029025735230066976,166.966467066197,1427.329749
2024-11-16 16:27:37,48,0.01,32,0.3,64,4,0.005,QuantileLoss,50,98.71881103515625,156.64266168489652,0.029974246427419145,168.72239990934355,1371.298965
2024-11-16 16:51:27,49,0.05,16,0.3,128,16,0.005,QuantileLoss,50,58.673561096191406,97.76891886780896,0.01857484111332363,120.40126429375027,1426.27369
2024-11-16 17:14:44,50,0.03,32,0.2,64,4,0.005,QuantileLoss,50,107.20989227294922,170.65528162375676,0.03257182300422049,180.4407294034089,1394.166305
2024-11-16 17:38:13,51,0.01,16,0.3,128,8,0.005,QuantileLoss,50,75.73651123046875,96.58769366654568,0.018278256946437147,114.25834939032164,1406.073747
2024-11-16 18:01:03,52,0.01,16,0.2,64,4,0.005,QuantileLoss,50,23.930557250976562,79.7302695059324,0.015165789437695315,94.20550323040803,1365.726207
2024-11-16 18:24:25,53,0.03,8,0.1,64,4,0.03,QuantileLoss,50,118.14414978027344,168.4594686243766,0.03209042703824149,195.57776738175482,1398.936264
2024-11-16 18:49:02,54,0.01,32,0.1,128,16,0.01,QuantileLoss,50,34.244686126708984,126.07679719291369,0.023987315471869414,153.4714895701643,1472.744819
2024-11-16 19:12:46,56,0.03,32,0.1,16,8,0.005,QuantileLoss,50,68.45561218261719,128.65396015472243,0.024568254707843046,148.109152224141,1420.824186
2024-11-16 19:32:11,57,0.05,16,0.2,16,4,0.005,QuantileLoss,50,125.38599395751953,178.50169860414505,0.03410547256773727,197.65615990922353,1161.70261
2024-11-17 13:36:19,59,0.05,16,0.3,128,4,0.03,QuantileLoss,50,40.45565414428711,149.21295067689985,0.02848427133998039,174.76738068945002,58767.894807
2024-11-17 14:02:10,60,0.05,8,0.1,64,8,0.01,QuantileLoss,50,87.90343475341797,108.10297055936995,0.020629630841667697,126.53057404549531,1546.76418
2024-11-17 14:30:03,61,0.01,8,0.2,128,4,0.005,QuantileLoss,50,131.45147705078125,179.56919087170274,0.03428944241940278,193.63241668786623,1670.140729
2024-11-17 14:52:11,62,0.03,16,0.2,128,4,0.03,QuantileLoss,50,102.88814544677734,122.81039430271005,0.023426278513913476,140.52510084638786,1324.627704
2024-11-17 15:15:21,63,0.05,32,0.3,16,16,0.03,QuantileLoss,50,42.33940124511719,170.29239929190678,0.03246086747754547,197.05690944183553,1386.886898
2024-11-17 15:38:50,64,0.05,16,0.2,64,16,0.03,QuantileLoss,50,58.00889587402344,232.96209174418365,0.04422549832732971,261.9821066347743,1405.641254
2024-11-17 16:01:47,65,0.05,8,0.3,16,8,0.03,QuantileLoss,50,45.75669860839844,155.69727081321741,0.029634974332235595,177.2519023777715,1373.39817
2024-11-17 16:25:22,67,0.03,16,0.1,128,16,0.03,QuantileLoss,50,9.224329948425293,128.62051421276732,0.024551996267304383,155.931884098227,1411.762077
2024-11-17 16:48:21,68,0.03,32,0.2,16,8,0.03,QuantileLoss,50,25.972064971923828,200.60004105656898,0.038365198665841344,232.62875964851116,1375.74071
2024-11-17 17:11:47,69,0.01,32,0.1,16,16,0.005,QuantileLoss,50,89.76960754394531,177.18896768971854,0.03371729494725417,192.71776023936363,1403.39337
2024-11-17 17:34:43,70,0.03,16,0.1,128,4,0.005,QuantileLoss,50,64.0705795288086,254.29214490500678,0.04857183694785105,267.05034876820986,1371.824802
2024-11-17 17:58:40,71,0.05,32,0.1,64,16,0.03,QuantileLoss,50,93.59619903564453,144.61478863013969,0.027522082108539073,164.22283002458872,1434.231976
2024-11-17 18:22:19,72,0.03,16,0.2,128,8,0.01,QuantileLoss,50,96.50889587402344,152.55093396750678,0.029135737983037424,164.8567858580171,1415.143742
2024-11-17 18:45:35,73,0.01,16,0.3,128,4,0.005,QuantileLoss,50,85.760009765625,171.55479041462564,0.03278063061976743,185.3355574828673,1392.335754
2024-11-17 19:09:10,74,0.01,8,0.3,64,8,0.005,QuantileLoss,50,40.96907043457031,83.62890693273215,0.01581640648208034,99.05515398407407,1411.641373
2024-11-17 19:32:25,75,0.01,8,0.3,128,16,0.03,QuantileLoss,50,39.06947326660156,204.57975968796444,0.03905773293248276,235.7463792678934,1391.918855
2024-11-17 19:56:33,76,0.03,8,0.3,64,16,0.005,QuantileLoss,50,31.447242736816406,174.0232816237568,0.03316441040524531,184.80018793670905,1444.383897
2024-11-17 20:21:12,77,0.03,32,0.3,64,8,0.03,QuantileLoss,50,96.56898498535156,163.15362399783515,0.031047099611732718,182.67180823174283,1475.430575
2024-11-17 20:44:42,78,0.05,16,0.1,64,8,0.03,QuantileLoss,50,56.02791976928711,160.69130631673224,0.030644676868230917,178.8639163176211,1405.939562
2024-11-17 21:10:45,79,0.05,32,0.1,128,16,0.005,QuantileLoss,50,144.4871826171875,233.17567224875677,0.0445390849413539,241.09662517909277,1559.469851
2024-11-17 21:35:19,80,0.05,8,0.2,64,4,0.03,QuantileLoss,50,91.79620361328125,216.14094378308076,0.04134328213998144,234.37046744688337,1469.264359
